1778696518.612		530	83	23	374	50	374	84	312	0	200
1778696518.661	close]	452	64	19	331	38	332	98	126	0	404
1778696518.707		521	67	21	388	45	389	79	129	0	200
1778696518.755		596	73	37	349	137	349	84	312	0	200
1778696518.803	close]	541	95	25	378	43	382	98	126	0	404
1778696518.851		509	74	24	356	55	357	79	129	0	200
1778696518.898		852	118	28	670	36	673	84	312	0	200
1778696518.944	close]	638	110	29	382	117	385	98	126	0	404
1778696518.993		555	102	27	396	30	400	79	129	0	200
1778696519.040		476	77	25	334	40	335	84	312	0	200
1778696519.087	close]	578	93	26	413	46	413	98	126	0	404
1778696519.134		516	72	23	377	44	378	79	129	0	200
1778696519.181		509	74	22	368	45	368	84	312	0	200
1778696519.228	close]	521	74	17	387	43	387	98	126	0	404
1778696519.275		775	126	28	582	39	584	79	129	0	200
1778696519.322		606	91	25	430	60	431	84	312	0	200
1778696519.369	close]	539	69	21	409	40	411	98	126	0	404
1778696519.416		438	73	22	290	53	292	79	129	0	200
1778696519.463		481	74	22	326	59	328	84	312	0	200
1778696519.510	close]	482	77	26	337	42	339	98	126	0	404
1778696519.557		509	80	24	360	45	362	79	129	0	200
1778696519.602		512	87	23	363	39	363	84	312	0	200
1778696519.649	close]	531	74	36	382	39	384	98	126	0	404
1778696519.696		448	72	38	283	55	286	79	129	0	200
1778696519.742		478	75	24	352	27	354	84	312	0	200
1778696519.790	close]	696	114	26	507	49	510	98	126	0	404
1778696519.836		654	93	25	508	28	510	79	129	0	200
1778696519.883		580	104	29	375	72	379	84	312	0	200
1778696519.929	close]	698	99	27	540	32	545	98	126	0	404
1778696519.976		639	109	28	438	64	442	79	129	0	200
1778696520.022		494	80	35	347	32	349	84	312	0	200
1778696520.068	close]	595	81	24	434	56	436	98	126	0	404
1778696520.115		523	84	23	373	43	376	79	129	0	200
1778696520.161		599	85	28	335	151	338	84	312	0	200
1778696520.207	close]	613	96	28	461	28	464	98	126	0	404
1778696520.253		491	87	24	345	35	346	79	129	0	200
1778696520.299		940	220	316	354	50	358	84	312	0	200
1778696520.345	close]	652	137	29	378	108	382	98	126	0	404
1778696520.391		505	97	28	348	32	351	79	129	0	200
1778696520.437		439	90	25	272	52	275	84	312	0	200
1778696520.482	close]	524	73	23	383	45	383	98	126	0	404
1778696520.529		595	79	24	446	46	447	79	129	0	200
1778696520.575		478	67	30	342	39	343	84	312	0	200
1778696520.621	close]	596	79	32	340	145	341	98	126	0	404
1778696520.667		524	82	25	373	44	374	79	129	0	200
1778696520.712		594	75	24	418	77	419	84	312	0	200
1778696520.758	close]	554	77	22	414	41	416	98	126	0	404
1778696520.804		609	120	25	412	52	414	79	129	0	200
1778696520.848		586	98	29	404	55	408	84	312	0	200
1778696520.894	close]	597	81	38	383	95	386	98	126	0	404
1778696520.941		694	106	28	428	132	431	79	129	0	200
1778696520.986		661	86	25	491	59	494	84	312	0	200
1778696521.032	close]	522	78	24	381	39	383	98	126	0	404
1778696521.077		563	80	25	412	46	413	79	129	0	200
1778696521.122		492	78	25	341	48	344	84	312	0	200
1778696521.168	close]	576	82	25	417	52	418	98	126	0	404
1778696521.213		517	71	22	386	38	388	79	129	0	200
1778696521.258		601	77	22	461	41	462	84	312	0	200
1778696521.304	close]	576	108	36	359	73	361	98	126	0	404
1778696521.349		692	96	29	499	68	504	79	129	0	200
1778696521.394		569	77	24	419	49	420	84	312	0	200
1778696521.439	close]	507	88	27	357	35	360	98	126	0	404
1778696521.484		502	84	26	338	54	339	79	129	0	200
1778696521.529		477	87	25	324	41	327	84	312	0	200
1778696521.574	close]	427	83	25	289	30	291	98	126	0	404
1778696521.619		523	97	24	350	52	353	79	129	0	200
1778696521.663		557	84	20	406	47	408	84	312	0	200
1778696521.708	close]	572	74	22	410	66	411	98	126	0	404
1778696521.754		568	84	26	412	46	413	79	129	0	200
1778696521.799		640	126	26	456	32	459	84	312	0	200
1778696521.843	close]	532	106	26	363	37	366	98	126	0	404
1778696521.888		515	103	24	344	44	346	79	129	0	200
1778696521.932		662	95	28	418	121	419	84	312	0	200
1778696521.977	close]	594	110	38	409	37	412	98	126	0	404
1778696522.022		486	80	24	342	40	344	79	129	0	200
1778696522.067		609	79	25	439	66	439	84	312	0	200
1778696522.110	close]	528	95	25	363	45	365	98	126	0	404
1778696522.155		537	83	25	394	35	396	79	129	0	200
1778696522.200		577	80	26	372	99	373	84	312	0	200
1778696522.245	close]	627	107	24	461	35	463	98	126	0	404
1778696522.288		926	130	47	711	38	715	79	129	0	200
1778696522.333		564	102	30	372	60	375	84	312	0	200
1778696522.378	close]	535	81	26	391	37	392	98	126	0	404
1778696522.422		542	78	23	398	43	400	79	129	0	200
1778696522.465		534	78	41	374	41	375	84	312	0	200
1778696522.510	close]	539	78	23	397	41	398	98	126	0	404
1778696522.555		542	69	22	409	42	411	79	129	0	200
1778696522.599		490	72	23	327	68	330	84	312	0	200
1778696522.643	close]	474	79	25	337	33	339	98	126	0	404
1778696522.687		507	72	17	376	42	378	79	129	0	200
1778696522.730		583	97	25	419	42	421	84	312	0	200
1778696522.774	close]	585	74	17	444	50	446	98	126	0	404
1778696522.819		596	123	31	409	33	416	79	129	0	200
1778696522.863		649	83	25	474	67	475	84	312	0	200
1778696522.907	close]	524	78	24	378	44	380	98	126	0	404
1778696522.950		566	100	26	402	38	374	79	129	0	200
1778696522.995		662	122	30	459	51	463	84	312	0	200
1778696523.039	close]	606	94	26	432	54	434	98	126	0	404
1778696523.082		472	89	24	327	32	329	79	129	0	200
1778696523.125		645	89	26	429	101	431	84	312	0	200
1778696523.170	close]	499	78	22	372	27	373	98	126	0	404
1778696523.213		443	73	23	307	40	309	79	129	0	200
1778696523.257		625	86	25	478	36	480	84	312	0	200
1778696523.301	close]	925	148	29	715	33	719	98	126	0	404
1778696523.344		628	108	23	455	42	459	79	129	0	200
1778696523.388		514	77	26	341	70	343	84	312	0	200
1778696523.430	close]	497	77	41	338	41	340	98	126	0	404
1778696523.475		604	87	20	467	30	468	79	129	0	200
1778696523.518		540	82	19	406	33	406	84	312	0	200
1778696523.561	close]	553	78	25	382	68	384	98	126	0	404
1778696523.605		506	82	25	360	39	361	79	129	0	200
1778696523.648		476	83	24	325	44	327	84	312	0	200
1778696523.690	close]	610	108	24	426	52	427	98	126	0	404
1778696523.734		469	81	41	293	54	294	79	129	0	200
1778696523.778		619	80	23	472	44	471	84	312	0	200
1778696523.821	close]	647	108	27	451	61	456	98	126	0	404
1778696523.864		530	78	24	380	48	383	79	129	0	200
1778696523.907		575	74	17	442	42	444	84	312	0	200
1778696523.950	close]	533	75	23	391	44	391	98	126	0	404
1778696523.993		514	97	25	343	49	346	79	129	0	200
1778696524.036		485	84	27	346	28	350	84	312	0	200
1778696524.079	close]	503	95	24	354	30	356	98	126	0	404
1778696524.122		572	79	24	416	53	418	79	129	0	200
1778696524.165		646	82	25	483	56	484	84	312	0	200
1778696524.208	close]	453	75	23	284	71	286	98	126	0	404
1778696524.251		450	71	22	326	31	328	79	129	0	200
1778696524.294		813	127	285	358	43	361	84	312	0	200
1778696524.337	close]	672	100	30	490	52	492	98	126	0	404
1778696524.379		573	81	20	419	53	422	79	129	0	200
1778696524.422		613	79	25	453	56	444	84	312	0	200
1778696524.465	close]	526	71	18	375	62	375	98	126	0	404
1778696524.507		402	72	21	285	24	286	79	129	0	200
1778696524.550		512	81	24	342	65	345	84	312	0	200
1778696524.593	close]	388	75	23	253	37	254	98	126	0	404
1778696524.635		572	78	25	409	60	410	79	129	0	200
1778696524.677		453	96	22	306	29	306	84	312	0	200
1778696524.720	close]	501	75	22	372	32	373	98	126	0	404
1778696524.763		475	78	25	324	48	325	79	129	0	200
1778696524.805		621	83	21	452	65	454	84	312	0	200
1778696524.848	close]	555	100	28	389	38	392	98	126	0	404
1778696524.890		534	74	22	316	122	316	79	129	0	200
1778696524.932		498	82	25	348	43	350	84	312	0	200
1778696524.974	close]	582	77	25	437	43	438	98	126	0	404
1778696525.016		652	143	30	446	33	449	79	129	0	200
1778696525.058		637	80	25	489	43	490	84	312	0	200
1778696525.101	close]	471	72	31	331	37	335	98	126	0	404
1778696525.143		553	72	22	396	63	397	79	129	0	200
1778696525.186		464	76	23	333	32	334	84	312	0	200
1778696525.228	close]	521	73	25	394	29	394	98	126	0	404
1778696525.269		636	94	24	473	45	476	79	129	0	200
1778696525.311		646	91	55	445	55	447	84	312	0	200
1778696525.353	close]	720	107	29	518	66	520	98	126	0	404
1778696525.396		538	78	19	410	31	412	79	129	0	200
1778696525.438		477	76	31	304	66	304	84	312	0	200
1778696525.480	close]	513	83	28	368	34	370	98	126	0	404
1778696525.521		500	103	25	335	37	336	79	129	0	200
1778696525.564		607	79	25	459	44	449	84	312	0	200
1778696525.605	close]	583	87	25	416	55	419	98	126	0	404
1778696525.647		516	83	25	361	47	362	79	129	0	200
1778696525.689		517	78	23	376	40	379	84	312	0	200
1778696525.730	close]	618	78	25	445	70	447	98	126	0	404
1778696525.772		480	75	18	357	30	360	79	129	0	200
1778696525.813		597	96	24	401	76	405	84	312	0	200
1778696525.856	close]	546	79	25	378	64	378	98	126	0	404
1778696525.897		528	84	25	375	44	376	79	129	0	200
1778696525.939		527	85	19	385	38	386	84	312	0	200
1778696525.981	close]	440	81	25	302	32	308	98	126	0	404
1778696526.022		751	134	46	466	105	469	79	129	0	200
1778696526.064		638	110	30	452	46	455	84	312	0	200
1778696526.105	close]	573	88	17	426	42	436	98	126	0	404
1778696526.147		620	81	23	447	69	447	79	129	0	200
1778696526.188		542	78	22	391	51	393	84	312	0	200
1778696526.228	close]	640	83	20	461	76	464	98	126	0	404
1778696526.271		593	93	25	418	57	419	79	129	0	200
1778696526.311		643	119	23	367	134	369	84	312	0	200
1778696526.353	close]	641	104	29	372	136	374	98	126	0	404
1778696526.395		573	80	25	416	52	418	79	129	0	200
1778696526.436		444	79	23	308	34	310	84	312	0	200
1778696526.477	close]	555	88	24	402	41	401	98	126	0	404
1778696526.518		534	77	24	394	39	395	79	129	0	200
1778696526.559		418	88	23	277	30	278	84	312	0	200
1778696526.601	close]	444	78	24	291	51	291	98	126	0	404
1778696526.641		628	88	36	475	29	477	79	129	0	200
1778696526.683		568	83	25	413	47	414	84	312	0	200
1778696526.724	close]	554	76	25	353	100	356	98	126	0	404
1778696526.765		577	78	23	431	45	432	79	129	0	200
1778696526.806		1451	135	29	1248	39	1251	84	312	0	200
1778696526.847	close]	617	103	25	407	82	410	98	126	0	404
1778696526.887		677	82	25	501	69	503	79	129	0	200
1778696526.929		635	92	25	415	103	419	84	312	0	200
1778696526.969	close]	520	74	22	392	32	393	98	126	0	404
1778696527.010		494	78	26	350	40	351	79	129	0	200
1778696527.051		630	116	28	429	57	429	84	312	0	200
1778696527.092	close]	480	76	22	347	35	348	98	126	0	404
1778696527.132		558	82	41	387	48	388	79	129	0	200
1778696527.173		486	75	18	352	41	353	84	312	0	200
1778696527.214	close]	560	80	19	408	53	410	98	126	0	404
1778696527.255		553	78	22	404	49	324	79	129	0	200
1778696527.294		974	144	32	740	58	741	84	312	0	200
1778696527.336	close]	674	120	32	376	146	375	98	126	0	404
1778696527.376		672	113	25	428	106	429	79	129	0	200
1778696527.417		579	91	23	423	42	423	84	312	0	200
1778696527.458	close]	561	80	25	400	56	403	98	126	0	404
1778696527.498		533	72	23	396	42	399	79	129	0	200
1778696527.538		523	105	24	354	40	357	84	312	0	200
1778696527.578	close]	631	101	28	452	50	453	98	126	0	404
1778696527.619		615	83	26	459	47	459	79	129	0	200
1778696527.660		500	74	22	367	37	367	84	312	0	200
1778696527.700	close]	584	76	22	432	54	432	98	126	0	404
1778696527.740		542	76	22	386	58	388	79	129	0	200
1778696527.781		644	78	22	501	43	502	84	312	0	200
1778696527.821	close]	678	100	26	504	48	477	98	126	0	404
1778696527.861		535	84	27	383	41	385	79	129	0	200
1778696527.902		466	78	23	329	36	330	84	312	0	200
1778696527.942	close]	497	74	34	360	29	361	98	126	0	404
1778696527.982		514	75	23	376	40	377	79	129	0	200
1778696528.022		554	80	23	364	87	364	84	312	0	200
1778696528.061	close]	960	156	32	720	52	722	98	126	0	404
1778696528.102		507	109	32	330	36	334	79	129	0	200
1778696528.142		552	83	25	394	50	395	84	312	0	200
1778696528.182	close]	597	86	26	437	48	439	98	126	0	404
1778696528.223		434	71	20	307	36	309	79	129	0	200
1778696528.262		520	70	20	354	76	354	84	312	0	200
1778696528.302	close]	919	112	25	696	86	699	98	126	0	404
1778696528.342		626	114	28	425	59	429	79	129	0	200
1778696528.382		575	76	24	435	40	435	84	312	0	200
1778696528.422	close]	492	76	24	364	28	366	98	126	0	404
1778696528.462		446	84	26	303	33	304	79	129	0	200
1778696528.502		518	73	24	344	77	345	84	312	0	200
1778696528.542	close]	518	79	24	353	62	354	98	126	0	404
1778696528.580		420	73	40	269	38	270	79	129	0	200
1778696528.621		470	74	25	291	80	293	84	312	0	200
1778696528.661	close]	453	70	24	319	40	311	98	126	0	404
1778696528.701		442	64	20	313	45	313	79	129	0	200
1778696528.740		444	84	25	282	53	285	84	312	0	200
1778696528.780	close]	458	70	23	336	29	337	98	126	0	404
1778696528.819		564	141	26	364	33	358	79	129	0	200
1778696528.859		582	85	27	409	61	412	84	312	0	200
1778696528.899	close]	467	78	24	297	68	298	98	126	0	404
1778696528.937		570	102	25	399	44	401	79	129	0	200
1778696528.978		596	75	24	439	58	441	84	312	0	200
1778696529.017	close]	502	72	21	356	53	356	98	126	0	404
1778696529.056		424	90	25	272	37	273	79	129	0	200
1778696529.095		595	119	29	414	33	417	84	312	0	200
1778696529.136	close]	524	85	24	380	35	381	98	126	0	404
1778696529.175		436	75	24	296	41	296	79	129	0	200
1778696529.214		569	72	26	429	42	409	84	312	0	200
1778696529.254	close]	514	69	21	363	61	366	98	126	0	404
1778696529.293		704	125	38	497	44	500	79	129	0	200
1778696529.332		658	97	25	467	69	470	84	312	0	200
1778696529.371	close]	686	110	28	498	50	501	98	126	0	404
1778696529.411		555	75	24	360	96	361	79	129	0	200
1778696529.450		617	75	24	476	42	477	84	312	0	200
1778696529.489	close]	512	82	23	335	72	326	98	126	0	404
1778696529.527		513	74	23	377	39	377	79	129	0	200
1778696529.567		504	74	22	329	79	330	84	312	0	200
1778696529.607	close]	563	81	25	388	69	388	98	126	0	404
1778696529.646		644	78	18	492	56	494	79	129	0	200
1778696529.685		460	73	23	322	42	322	84	312	0	200
1778696529.724	close]	488	76	24	328	60	330	98	126	0	404
1778696529.762		550	82	25	412	31	413	79	129	0	200
1778696529.802		951	352	31	535	33	539	84	312	0	200
1778696529.841	close]	664	95	29	479	61	481	98	126	0	404
1778696529.879		593	89	19	437	48	438	79	129	0	200
1778696529.918		488	72	33	348	35	348	84	312	0	200
1778696529.957	close]	529	81	25	342	81	344	98	126	0	404
1778696529.996		1811	152	44	1566	49	1569	79	129	0	200
1778696530.035		622	90	27	460	45	462	84	312	0	200
1778696530.074	close]	501	87	25	323	66	324	98	126	0	404
1778696530.113		600	99	26	409	66	412	79	129	0	200
1778696530.151		485	81	25	341	38	343	84	312	0	200
1778696530.190	close]	547	75	25	387	60	387	98	126	0	404
1778696530.228		558	70	20	425	43	427	79	129	0	200
1778696530.268		554	82	19	409	44	411	84	312	0	200
1778696530.306	close]	750	142	31	538	39	540	98	126	0	404
1778696530.345		624	79	25	463	57	465	79	129	0	200
1778696530.383		497	93	23	344	37	345	84	312	0	200
1778696530.421	close]	575	82	41	403	49	405	98	126	0	404
1778696530.461		580	77	24	383	96	384	79	129	0	200
1778696530.499		532	70	23	384	55	384	84	312	0	200
1778696530.538	close]	580	84	25	417	54	418	98	126	0	404
1778696530.576		431	68	20	311	32	311	79	129	0	200
1778696530.614		574	85	26	421	42	421	84	312	0	200
1778696530.653	close]	463	77	23	332	31	334	98	126	0	404
1778696530.692		511	78	24	373	36	375	79	129	0	200
1778696530.730		564	73	23	396	72	397	84	312	0	200
1778696530.768	close]	554	74	23	394	63	394	98	126	0	404
1778696530.807		759	134	29	545	51	548	79	129	0	200
1778696530.845		668	100	28	490	50	494	84	312	0	200
1778696530.883	close]	570	83	24	334	129	336	98	126	0	404
1778696530.922		512	79	24	367	42	367	79	129	0	200
1778696530.959		586	67	23	443	53	443	84	312	0	200
1778696530.998	close]	624	89	21	467	47	468	98	126	0	404
1778696531.037		512	78	24	375	35	377	79	129	0	200
1778696531.075		592	81	24	412	75	413	84	312	0	200
1778696531.113	close]	893	126	28	694	45	696	98	126	0	404
1778696531.151		602	107	28	405	62	408	79	129	0	200
1778696531.189		558	78	23	402	55	394	84	312	0	200
1778696531.227	close]	478	76	24	346	32	347	98	126	0	404
1778696531.264		525	87	20	379	39	381	79	129	0	200
1778696531.302		966	122	28	771	45	774	84	312	0	200
1778696531.341	close]	680	105	45	492	38	496	98	126	0	404
1778696531.379		565	79	24	370	92	370	79	129	0	200
1778696531.417		624	79	24	474	47	474	84	312	0	200
1778696531.454	close]	517	77	22	361	57	362	98	126	0	404
1778696531.493		496	82	25	353	36	354	79	129	0	200
1778696531.531		471	71	20	335	45	338	84	312	0	200
1778696531.569	close]	455	71	21	320	43	321	98	126	0	404
1778696531.606		511	84	15	370	42	371	79	129	0	200
1778696531.645		542	68	23	402	49	403	84	312	0	200
1778696531.683	close]	560	84	23	407	46	391	98	126	0	404
1778696531.721		508	73	23	362	50	363	79	129	0	200
1778696531.758		421	83	23	280	35	281	84	312	0	200
1778696531.795	close]	727	109	26	544	48	548	98	126	0	404
1778696531.833		567	116	28	377	46	381	79	129	0	200
1778696531.871		606	78	24	455	49	458	84	312	0	200
1778696531.909	close]	458	72	24	265	97	267	98	126	0	404
1778696531.947		536	66	20	408	42	408	79	129	0	200
1778696531.985		445	65	20	319	41	321	84	312	0	200
1778696532.022	close]	499	72	23	369	35	361	98	126	0	404
1778696532.060		505	66	22	356	61	356	79	129	0	200
1778696532.097		635	80	24	488	43	490	84	312	0	200
1778696532.135	close]	606	96	24	436	50	437	98	126	0	404
1778696532.172		548	85	22	409	32	409	79	129	0	200
1778696532.210		568	82	26	416	44	417	84	312	0	200
1778696532.247	close]	545	76	31	393	45	394	98	126	0	404
1778696532.285		569	88	26	424	31	425	79	129	0	200
1778696532.322		669	96	24	501	48	503	84	312	0	200
1778696532.360	close]	550	111	28	353	58	355	98	126	0	404
1778696532.397		526	69	24	399	34	401	79	129	0	200
1778696532.435		601	80	24	439	58	439	84	312	0	200
1778696532.472	close]	590	83	24	440	43	413	98	126	0	404
1778696532.509		566	69	22	444	31	444	79	129	0	200
1778696532.547		588	78	25	420	65	422	84	312	0	200
1778696532.584	close]	489	78	23	342	46	344	98	126	0	404
1778696532.621		541	77	21	401	42	401	79	129	0	200
1778696532.659		565	70	22	430	43	430	84	312	0	200
1778696532.696	close]	484	71	23	350	40	351	98	126	0	404
1778696532.733		485	79	23	342	41	345	79	129	0	200
1778696532.770		530	68	21	409	32	410	84	312	0	200
1778696532.807	close]	1016	120	29	834	33	837	98	126	0	404
1778696532.843		660	123	29	445	63	445	79	129	0	200
1778696532.882		603	94	25	440	44	441	84	312	0	200
1778696532.919	close]	484	77	22	333	52	335	98	126	0	404
1778696532.956		501	71	23	339	68	339	79	129	0	200
1778696532.993		438	67	16	301	54	302	84	312	0	200
1778696533.030	close]	503	68	21	385	29	384	98	126	0	404
1778696533.067		541	70	18	407	46	409	79	129	0	200
1778696533.104		439	74	21	312	32	313	84	312	0	200
1778696533.141	close]	788	110	27	616	35	619	98	126	0	404
1778696533.178		615	105	28	420	62	422	79	129	0	200
1778696533.215		573	98	24	404	47	388	84	312	0	200
1778696533.252	close]	579	78	21	438	42	439	98	126	0	404
1778696533.289		555	79	22	408	46	411	79	129	0	200
1778696533.325		607	80	23	433	71	435	84	312	0	200
1778696533.362	close]	564	70	23	423	48	424	98	126	0	404
1778696533.399		513	79	23	373	38	375	79	129	0	200
1778696533.436		575	76	25	429	45	431	84	312	0	200
1778696533.473	close]	529	70	23	394	42	394	98	126	0	404
1778696533.510		454	72	23	314	45	315	79	129	0	200
1778696533.546		543	99	26	376	42	378	84	312	0	200
1778696533.583	close]	570	77	24	403	66	405	98	126	0	404
1778696533.620		580	80	22	426	52	427	79	129	0	200
1778696533.656		564	75	22	374	93	375	84	312	0	200
1778696533.693	close]	560	80	22	416	42	417	98	126	0	404
1778696533.730		501	92	26	307	76	309	79	129	0	200
1778696533.766		517	77	18	357	65	359	84	312	0	200
1778696533.803	close]	760	110	27	580	43	582	98	126	0	404
1778696533.840		591	94	26	401	70	405	79	129	0	200
1778696533.876		510	76	23	359	52	361	84	312	0	200
1778696533.913	close]	536	60	19	405	52	404	98	126	0	404
1778696533.949		506	56	18	394	38	394	79	129	0	200
1778696533.986		500	79	23	359	39	360	84	312	0	200
1778696534.022	close]	423	73	23	295	32	297	98	126	0	404
1778696534.058		554	75	22	400	57	401	79	129	0	200
1778696534.095		601	74	23	374	130	375	84	312	0	200
1778696534.132	close]	481	75	22	340	44	342	98	126	0	404
1778696534.168		526	125	28	340	33	343	79	129	0	200
1778696534.203		646	108	49	455	34	457	84	312	0	200
1778696534.241	close]	505	75	23	362	45	343	98	126	0	404
1778696534.277		572	86	25	412	49	414	79	129	0	200
1778696534.313		1286	124	29	1093	40	1096	84	312	0	200
1778696534.349	close]	574	113	29	378	54	382	98	126	0	404
1778696534.386		487	89	25	337	36	339	79	129	0	200
1778696534.422		502	72	26	367	37	367	84	312	0	200
1778696534.458	close]	384	78	24	251	31	253	98	126	0	404
1778696534.495		453	74	24	321	34	322	79	129	0	200
1778696534.531		474	76	22	345	31	350	84	312	0	200
1778696534.566	close]	497	91	21	336	49	336	98	126	0	404
1778696534.603		457	64	17	311	65	312	79	129	0	200
1778696534.639		444	75	23	280	66	282	84	312	0	200
1778696534.675	close]	519	66	21	390	42	391	98	126	0	404
1778696534.712		515	77	22	376	40	376	79	129	0	200
1778696534.748		524	69	21	377	57	376	84	312	0	200
1778696534.784	close]	555	107	27	391	30	392	98	126	0	404
1778696534.819		731	120	25	555	31	558	79	129	0	200
1778696534.855		629	122	28	425	54	426	84	312	0	200
1778696534.892	close]	456	74	25	328	29	329	98	126	0	404
1778696534.928		594	73	23	452	46	453	79	129	0	200
1778696534.964		477	71	23	338	45	337	84	312	0	200
1778696535.000	close]	512	85	23	325	79	326	98	126	0	404
1778696535.036		515	74	18	385	38	385	79	129	0	200
1778696535.072		610	80	25	462	43	462	84	312	0	200
1778696535.107	close]	449	66	21	326	36	325	98	126	0	404
1778696535.143		454	67	20	334	33	335	79	129	0	200
1778696535.179		789	127	30	590	42	591	84	312	0	200
1778696535.215	close]	620	108	28	435	49	437	98	126	0	404
1778696535.250		484	79	23	345	37	346	79	129	0	200
1778696535.287		608	77	22	430	79	430	84	312	0	200
1778696535.322	close]	781	130	29	582	40	585	98	126	0	404
1778696535.358		687	87	26	497	77	498	79	129	0	200
1778696535.394		686	113	30	459	84	462	84	312	0	200
1778696535.430	close]	541	80	24	384	53	385	98	126	0	404
1778696535.465		592	81	23	442	46	444	79	129	0	200
1778696535.501		521	68	20	404	29	406	84	312	0	200
1778696535.537	close]	498	77	23	354	44	354	98	126	0	404
1778696535.571		526	84	22	366	54	367	79	129	0	200
1778696535.608		554	71	22	403	58	403	84	312	0	200
1778696535.644	close]	540	74	23	401	42	404	98	126	0	404
1778696535.679		512	76	22	361	53	362	79	129	0	200
1778696535.715		538	73	22	345	98	346	84	312	0	200
1778696535.750	close]	451	74	21	288	68	291	98	126	0	404
1778696535.785		540	87	22	388	43	388	79	129	0	200
1778696535.820		774	121	28	586	39	590	84	312	0	200
1778696535.856	close]	533	86	58	355	34	356	98	126	0	404
1778696535.892		506	79	24	370	33	372	79	129	0	200
1778696535.928		426	70	22	303	31	305	84	312	0	200
1778696535.963	close]	616	73	22	478	43	478	98	126	0	404
1778696535.999		516	72	23	315	106	301	79	129	0	200
1778696536.034		610	86	25	449	50	450	84	312	0	200
1778696536.069	close]	591	92	34	396	69	396	98	126	0	404
1778696536.105		610	77	18	428	87	428	79	129	0	200
1778696536.140		568	75	19	430	44	419	84	312	0	200
1778696536.174	close]	574	109	27	378	60	379	98	126	0	404
1778696536.211		637	106	30	436	65	439	79	129	0	200
1778696536.246		583	73	22	435	53	436	84	312	0	200
1778696536.281	close]	502	82	22	357	41	360	98	126	0	404
1778696536.317		1000	131	30	803	36	806	79	129	0	200
1778696536.352		605	95	28	447	35	451	84	312	0	200
1778696536.387	close]	557	79	26	406	46	408	98	126	0	404
1778696536.422		507	78	34	352	43	354	79	129	0	200
1778696536.457		499	76	24	281	118	282	84	312	0	200
1778696536.492	close]	504	77	26	327	74	327	98	126	0	404
1778696536.528		505	80	24	360	41	361	79	129	0	200
1778696536.563		434	69	22	314	29	314	84	312	0	200
1778696536.597	close]	549	85	38	341	85	341	98	126	0	404
1778696536.633		535	90	22	307	116	306	79	129	0	200
1778696536.668		535	85	24	370	56	372	84	312	0	200
1778696536.703	close]	468	67	20	348	33	349	98	126	0	404
1778696536.738		488	78	24	355	31	356	79	129	0	200
1778696536.772		616	92	24	450	50	451	84	312	0	200
1778696536.807	close]	872	122	28	686	36	690	98	126	0	404
1778696536.842		577	106	50	367	54	370	79	129	0	200
1778696536.878		622	87	27	458	50	459	84	312	0	200
1778696536.913	close]	626	87	24	470	45	471	98	126	0	404
1778696536.948		551	76	22	396	57	397	79	129	0	200
1778696536.983		537	67	21	421	28	421	84	312	0	200
1778696537.018	close]	498	68	22	365	43	367	98	126	0	404
1778696537.053		526	61	20	391	54	390	79	129	0	200
1778696537.088		576	77	23	433	43	426	84	312	0	200
1778696537.122	close]	560	78	23	393	66	394	98	126	0	404
1778696537.156		507	72	23	371	41	373	79	129	0	200
1778696537.192		545	75	25	411	34	413	84	312	0	200
1778696537.227	close]	738	123	30	390	195	393	98	126	0	404
1778696537.261		596	98	23	426	49	427	79	129	0	200
1778696537.296		918	127	31	727	33	730	84	312	0	200
1778696537.330	close]	655	126	26	421	82	424	98	126	0	404
1778696537.366		689	103	27	511	48	515	79	129	0	200
1778696537.401		503	69	16	385	33	386	84	312	0	200
1778696537.435	close]	568	78	23	409	58	408	98	126	0	404
1778696537.470		591	79	23	357	132	358	79	129	0	200
1778696537.505		513	73	20	391	29	391	84	312	0	200
1778696537.539	close]	586	74	18	437	57	438	98	126	0	404
1778696537.574		432	67	19	308	38	308	79	129	0	200
1778696537.608		451	60	20	335	36	336	84	312	0	200
1778696537.643	close]	480	72	21	334	53	336	98	126	0	404
1778696537.678		474	66	18	290	100	291	79	129	0	200
1778696537.712		489	67	20	362	40	363	84	312	0	200
1778696537.747	close]	469	77	24	329	39	330	98	126	0	404
1778696537.780		516	65	20	379	52	381	79	129	0	200
1778696537.816		705	113	27	528	37	529	84	312	0	200
1778696537.850	close]	602	101	30	423	48	426	98	126	0	404
1778696537.885		621	79	25	474	43	475	79	129	0	200
1778696537.919		558	72	22	416	48	417	84	312	0	200
1778696537.953	close]	442	80	23	290	49	293	98	126	0	404
1778696537.988		503	93	21	357	32	359	79	129	0	200
1778696538.022		588	75	23	395	95	395	84	312	0	200
1778696538.057	close]	561	93	26	409	33	412	98	126	0	404
1778696538.091		481	105	25	318	33	319	79	129	0	200
1778696538.125		480	74	22	342	42	342	84	312	0	200
1778696538.160	close]	532	77	21	391	43	393	98	126	0	404
1778696538.194		546	71	21	394	60	395	79	129	0	200
1778696538.228		770	113	26	589	42	592	84	312	0	200
1778696538.262	close]	565	107	25	387	46	389	98	126	0	404
1778696538.296		955	114	23	776	42	778	79	129	0	200
1778696538.330		988	120	29	615	224	618	84	312	0	200
1778696538.364	close]	653	101	28	477	47	481	98	126	0	404
1778696538.399		485	64	20	310	91	312	79	129	0	200
1778696538.434		440	75	23	314	28	315	84	312	0	200
